Marque,Modèle,Année,Type de carburant,Puissance fiscale,Kilométrage,Nombre de portes,Première main,État,Boîte à vitesses,Origine,Prix
Audi,A4,2005,Diesel,8,195000,5,Oui,Bon,Manuelle,Dédouanée,65000
Volkswagen,Polo,2000,Diesel,8,225000,5,Oui,Bon,Manuelle,WW au Maroc,17000
Volkswagen,Tiguan,2020,Diesel,8,175000,5,Non,Excellent,Automatique,WW au Maroc,305000
Volvo,XC60,2020,Diesel,8,87000,5,Oui,Excellent,Automatique,WW au Maroc,326000
Renault,Kangoo,2017,Diesel,6,155000,3,Non,Très bon,Manuelle,WW au Maroc,138000
Volkswagen,Polo,2020,Essence,11,105000,5,Non,Très bon,Automatique,Dédouanée,255000
Fiat,500,2022,Essence,6,57000,5,Oui,Neuf,Manuelle,WW au Maroc,119000
Renault,Espace,2005,Diesel,9,185000,5,Non,Très bon,Manuelle,Dédouanée,73000
Opel,Corsa,2020,Diesel,6,92000,5,Non,Excellent,Manuelle,WW au Maroc,150000
Nissan,Note,2015,Diesel,6,125000,5,Non,Excellent,Manuelle,WW au Maroc,98000
Nissan,Juke,2022,Essence,6,37000,5,Oui,Excellent,Automatique,WW au Maroc,215000
Opel,Astra,2019,Diesel,6,12000,5,Non,Excellent,Automatique,WW au Maroc,165000
Opel,Corsa,2012,Essence,7,185000,5,Non,Très bon,Manuelle,WW au Maroc,69000
Dacia,Duster,2020,Diesel,6,47000,5,Oui,Excellent,Manuelle,WW au Maroc,230000
Audi,A8,2007,Essence,12,275000,5,Oui,Bon,Automatique,WW au Maroc,28000
Renault,Kadjar,2021,Diesel,6,27000,5,Non,Excellent,Manuelle,WW au Maroc,205000
Hyundai,Tucson,2023,Diesel,6,27000,5,Oui,Excellent,Automatique,WW au Maroc,330000
Mercedes-Benz,Classe B,2009,Diesel,8,195000,5,Non,Bon,Manuelle,Dédouanée,89000
Ford,Fiesta,2019,Diesel,6,105000,5,Oui,Excellent,Manuelle,WW au Maroc,145000
Alfa Romeo,159,2009,Diesel,10,82000,5,Non,Excellent,Manuelle,WW au Maroc,150000
Mercedes-Benz,220,2005,Diesel,9,22000,5,Oui,Excellent,Automatique,Dédouanée,132000
Peugeot,3008,2011,Diesel,6,195000,5,Non,Excellent,Manuelle,WW au Maroc,106000
Honda,Civic,1998,Essence,9,175000,5,Non,Bon,Manuelle,WW au Maroc,32000
Renault,Captur,2019,Diesel,6,87000,5,Non,Très bon,Automatique,WW au Maroc,15200
Citroen,C3,2020,Diesel,6,27000,5,Oui,Excellent,Manuelle,WW au Maroc,145000
Nissan,Micra,2018,Diesel,7,155000,5,Oui,Excellent,Manuelle,WW au Maroc,130000
Audi,A4,2021,Diesel,8,72000,5,Non,Excellent,Automatique,WW au Maroc,368000
Peugeot,2008,2019,Diesel,6,105000,5,Non,Bon,Manuelle,WW au Maroc,144000
Toyota,Corolla Verso,2008,Diesel,8,225000,5,Non,Très bon,Manuelle,Pas encore dédouanée,29000
Porsche,Cayenne,2010,Essence,21,165000,5,Non,Correct,Automatique,Dédouanée,165000
Volkswagen,Jetta,1991,Diesel,6,275000,5,Non,Très bon,Manuelle,Dédouanée,47000
Hyundai,Tucson,2007,Diesel,8,275000,5,Non,Bon,Manuelle,WW au Maroc,63000
Volkswagen,Polo,2016,Diesel,5,22000,5,Non,Excellent,Manuelle,WW au Maroc,110000
Dacia,Sandero,2020,Diesel,6,165000,5,Oui,Excellent,Manuelle,WW au Maroc,127000
Renault,Clio,1996,Essence,6,195000,5,Non,Très bon,Manuelle,WW au Maroc,35000
Renault,Grand Scenic,2009,Diesel,6,105000,5,Non,Excellent,Manuelle,Dédouanée,100000
Dacia,Sandero,2018,Diesel,6,105000,5,Non,Très bon,Manuelle,WW au Maroc,125000
Renault,Clio,2016,Essence,6,135000,5,Non,Très bon,Manuelle,WW au Maroc,87000
Land Rover,Range Rover Sport,2017,Diesel,12,185000,5,Oui,Excellent,Automatique,WW au Maroc,339000
Dacia,Logan,2022,Diesel,5,135000,5,Oui,Excellent,Manuelle,WW au Maroc,135000
Opel,Corsa,2008,Essence,7,27000,5,Non,Bon,Manuelle,WW au Maroc,55000
Volkswagen,Tiguan,2020,Diesel,8,72000,5,Non,Excellent,Automatique,WW au Maroc,350000
Hyundai,Tucson,2022,Hybride,11,27000,5,Oui,Bon,Automatique,WW au Maroc,310000
Toyota,Prado,2006,Diesel,12,275000,5,Non,Excellent,Manuelle,WW au Maroc,93000
Peugeot,2008,2022,Diesel,6,67000,5,Oui,Excellent,Manuelle,WW au Maroc,225000
Renault,Clio,2022,Diesel,6,62000,5,Oui,Excellent,Manuelle,WW au Maroc,147000
Jeep,Grand Cherokee,2005,Diesel,12,2000,5,Non,Bon,Automatique,WW au Maroc,65000
Skoda,Scala,2021,Diesel,6,87000,5,Oui,Excellent,Manuelle,WW au Maroc,192000
Peugeot,508,2020,Diesel,8,62000,5,Non,Excellent,Automatique,WW au Maroc,225000
Renault,Megane,2021,Diesel,6,92000,5,Oui,Excellent,Automatique,WW au Maroc,197000
Toyota,Corolla,2014,Diesel,5,185000,5,Non,Excellent,Manuelle,WW au Maroc,125000
Audi,Q7,2008,Essence,24,225000,5,Non,Bon,Automatique,WW au Maroc,70000
Renault,Clio,2020,Diesel,6,22000,5,Oui,Excellent,Manuelle,WW au Maroc,140000
Peugeot,301,2017,Diesel,7,165000,5,Non,Excellent,Manuelle,WW au Maroc,95000
Ford,Kuga,2014,Diesel,8,325000,5,Non,Très bon,Manuelle,WW au Maroc,132000
Peugeot,3008,2022,Diesel,8,2000,5,Oui,Excellent,Manuelle,WW au Maroc,280000
Dacia,Logan,2020,Diesel,6,32000,5,Oui,Très bon,Manuelle,WW au Maroc,75000
Audi,A6,2016,Diesel,8,145000,5,Oui,Excellent,Automatique,Dédouanée,230000
Toyota,Yaris,2018,Essence,6,105000,5,Non,Très bon,Manuelle,WW au Maroc,110000
Hyundai,i10,2011,Essence,6,92000,5,Non,Très bon,Manuelle,WW au Maroc,73000
Volkswagen,Golf 7,2016,Diesel,8,185000,5,Non,Excellent,Automatique,Importée neuve,189000
Renault,Megane,2011,Diesel,6,275000,5,Non,Très bon,Manuelle,WW au Maroc,95000
Honda,Civic,2016,Diesel,6,145000,5,Oui,Excellent,Manuelle,WW au Maroc,150000
Dacia,Duster,2019,Diesel,6,115000,5,Non,Bon,Manuelle,WW au Maroc,164900
Mercedes-Benz,Classe CLS,2013,Diesel,12,62000,5,Non,Excellent,Automatique,Importée neuve,320000
Volkswagen,Eos,2017,Diesel,8,145000,3,Oui,Excellent,Manuelle,WW au Maroc,195000
Volkswagen,Tiguan,2018,Diesel,8,195000,5,Oui,Excellent,Automatique,Dédouanée,348000
Renault,Clio,2021,Diesel,6,82000,5,Oui,Très bon,Manuelle,WW au Maroc,136000
Peugeot,206,2000,Diesel,7,2000,3,Oui,Excellent,Manuelle,Dédouanée,43000
Kia,Niro,2022,Hybride,6,72000,5,Oui,Excellent,Automatique,WW au Maroc,198000
Honda,Jazz,2004,Essence,8,155000,5,Non,Très bon,Manuelle,WW au Maroc,43000
Dacia,Duster,2020,Diesel,6,125000,5,Oui,Bon,Automatique,WW au Maroc,168000
Opel,Astra,2020,Diesel,6,97000,5,Oui,Excellent,Manuelle,WW au Maroc,165000
Skoda,Kodiaq,2021,Diesel,8,72000,5,Oui,Excellent,Automatique,WW au Maroc,300000
Peugeot,3008,2020,Diesel,8,92000,5,Non,Très bon,Automatique,WW au Maroc,257000
BMW,Série 3,2007,Essence,7,82000,5,Non,Correct,Manuelle,WW au Maroc,28000
Renault,Kangoo,2019,Diesel,6,115000,5,Oui,Excellent,Manuelle,WW au Maroc,123000
Volkswagen,Golf 6,2011,Diesel,10,155000,5,Non,Excellent,Automatique,Dédouanée,130000
Volvo,S90,2017,Diesel,8,62000,5,Oui,Excellent,Automatique,WW au Maroc,310000
Renault,R4,1987,Essence,5,22000,5,Non,Bon,Manuelle,Dédouanée,20000
Mercedes-Benz,Classe C,2015,Diesel,9,225000,5,Oui,Excellent,Automatique,Pas encore dédouanée,300000
Dacia,Sandero,2015,Diesel,6,275000,5,Non,Bon,Manuelle,WW au Maroc,64000
Dacia,Duster,2021,Diesel,6,97000,5,Oui,Très bon,Automatique,WW au Maroc,187000
Honda,Accord,2011,Essence,11,225000,5,Non,Très bon,Manuelle,WW au Maroc,100000
Skoda,Octavia,2017,Diesel,8,115000,5,Non,Excellent,Manuelle,WW au Maroc,169000
Toyota,Corolla,2007,Essence,7,155000,5,Non,Excellent,Manuelle,WW au Maroc,84000
Renault,Clio,2021,Diesel,6,77000,5,Non,Très bon,Manuelle,WW au Maroc,148000
Peugeot,205,1988,Essence,4,195000,3,Non,Bon,Manuelle,WW au Maroc,19999
Mitsubishi,L200,2018,Diesel,10,7000,3,Non,Excellent,Manuelle,WW au Maroc,175000
Toyota,Corolla Cross,2023,Hybride,10,32000,5,Oui,Excellent,Automatique,WW au Maroc,305000
Peugeot,206,2010,Essence,6,225000,5,Non,Excellent,Manuelle,WW au Maroc,55000
Mercedes-Benz,220,2000,Diesel,8,22000,5,Non,Très bon,Automatique,Dédouanée,49000
Renault,Kadjar,2020,Diesel,6,125000,5,Non,Excellent,Automatique,WW au Maroc,224000
Seat,Leon,2019,Diesel,6,155000,5,Non,Très bon,Manuelle,WW au Maroc,155000
Citroen,Xsara,2003,Diesel,7,325000,5,Non,Bon,Manuelle,Dédouanée,42000
Peugeot,2008,2021,Diesel,6,97000,5,Oui,Excellent,Automatique,WW au Maroc,335000
Opel,Insignia,2013,Diesel,8,225000,5,Non,Très bon,Automatique,Dédouanée,128000
Mercedes-Benz,220,2009,Diesel,8,155000,5,Oui,Excellent,Automatique,Dédouanée,135000
Peugeot,208,2022,Diesel,6,57000,5,Non,Bon,Manuelle,WW au Maroc,157000
Dacia,Sandero,2020,Diesel,6,92000,5,Oui,Très bon,Manuelle,WW au Maroc,70000
Dacia,Sandero,2022,Diesel,6,82000,5,Non,Excellent,Manuelle,WW au Maroc,128000
Hyundai,ix35,2016,Diesel,7,125000,5,Oui,Excellent,Manuelle,WW au Maroc,100000
Audi,A3,2012,Diesel,6,165000,5,Non,Très bon,Automatique,WW au Maroc,125000
Volvo,V40,2011,Diesel,10,22000,5,Non,Bon,Automatique,WW au Maroc,96000
Honda,Civic,2000,Essence,9,325000,5,Non,Bon,Manuelle,WW au Maroc,38000
Peugeot,208,2020,Diesel,6,47000,5,Oui,Excellent,Manuelle,WW au Maroc,140000
Peugeot,307,2002,Diesel,6,325000,5,Non,Bon,Manuelle,WW au Maroc,60000
Renault,Clio,2017,Diesel,6,105000,5,Non,Très bon,Manuelle,WW au Maroc,125000
Ford,Fusion,2016,Diesel,8,195000,5,Non,Excellent,Automatique,WW au Maroc,113000
Peugeot,301,2013,Essence,6,165000,5,Non,Très bon,Manuelle,WW au Maroc,60000
Fiat,Uno,2001,Diesel,7,275000,5,Non,Bon,Manuelle,WW au Maroc,24000
Hyundai,Tucson,2017,Diesel,7,105000,5,Non,Neuf,Automatique,WW au Maroc,207000
Seat,Leon,2019,Diesel,8,195000,5,Non,Bon,Automatique,Dédouanée,185000
Nissan,Qashqai,2012,Diesel,6,225000,5,Non,Très bon,Manuelle,WW au Maroc,118000
BMW,Série 2,2023,Diesel,16,67000,5,Oui,Neuf,Automatique,WW au Maroc,380000
Dacia,Lodgy,2024,Diesel,6,42000,5,Oui,Excellent,Manuelle,WW au Maroc,170000
Dacia,Duster,2019,Diesel,6,195000,5,Non,Bon,Manuelle,WW au Maroc,155000
Renault,Clio,2003,Diesel,6,275000,5,Non,Très bon,Manuelle,WW au Maroc,53000
Volkswagen,Tiguan,2013,Diesel,8,225000,5,Non,Excellent,Manuelle,WW au Maroc,160000
Audi,A5,2017,Diesel,8,195000,5,Oui,Excellent,Automatique,WW au Maroc,249000
Dacia,Duster,2021,Diesel,6,97000,5,Oui,Excellent,Manuelle,WW au Maroc,155000
Dacia,Logan,2014,Diesel,6,225000,5,Non,Bon,Manuelle,Dédouanée,93000
Mercedes-Benz,220,2015,Diesel,9,225000,5,Non,Neuf,Automatique,Dédouanée,240000
Mini,CountryMan,2011,Diesel,6,115000,5,Non,Très bon,Manuelle,Dédouanée,115000
Mitsubishi,Lancer,2007,Essence,7,195000,5,Non,Excellent,Automatique,WW au Maroc,52000
Volkswagen,Caddy,2020,Diesel,8,135000,5,Non,Excellent,Manuelle,WW au Maroc,167000
Peugeot,2008,2023,Essence,6,2000,5,Oui,Excellent,Automatique,WW au Maroc,240000
Mitsubishi,L200,2012,Diesel,8,195000,3,Oui,Très bon,Manuelle,WW au Maroc,127000
Peugeot,5008,2022,Diesel,8,42000,5,Non,Excellent,Automatique,Dédouanée,350000
Mercedes-Benz,Classe C,2018,Diesel,9,165000,5,Non,Excellent,Automatique,Dédouanée,380000
Volkswagen,Golf 8,2020,Diesel,8,62000,5,Non,Excellent,Automatique,Dédouanée,332000
Mercedes-Benz,250,1994,Diesel,10,32000,5,Non,Très bon,Manuelle,Importée neuve,43000
Seat,Toledo,2014,Diesel,6,225000,5,Oui,Très bon,Manuelle,WW au Maroc,125000
Dacia,Duster,2020,Diesel,6,135000,5,Non,Très bon,Manuelle,WW au Maroc,153000
Renault,R4,1989,Essence,6,325000,5,Non,Bon,Manuelle,WW au Maroc,39000
Chevrolet,Spark,2008,Essence,6,275000,5,Non,Bon,Manuelle,WW au Maroc,30000
Volvo,XC40,2020,Essence,8,135000,5,Oui,Excellent,Automatique,WW au Maroc,270000
Volkswagen,Tiguan,2016,Diesel,8,165000,5,Oui,Excellent,Manuelle,WW au Maroc,169000
Volkswagen,Golf 7,2016,Diesel,8,225000,5,Non,Très bon,Automatique,Dédouanée,260000
Ford,Focus,2014,Diesel,6,175000,5,Oui,Bon,Manuelle,WW au Maroc,120000
Ford,Kuga,2021,Diesel,6,105000,5,Oui,Très bon,Automatique,WW au Maroc,235000
Renault,Clio,2019,Essence,6,165000,5,Non,Très bon,Manuelle,WW au Maroc,89000
Renault,Master,2021,Diesel,9,125000,5,Non,Bon,Manuelle,WW au Maroc,238000
Volkswagen,Tiguan,2021,Diesel,8,115000,5,Oui,Excellent,Automatique,Dédouanée,350000
Audi,A3,2016,Diesel,6,165000,5,Non,Excellent,Automatique,WW au Maroc,190000
Opel,Mokka,2024,Essence,6,32000,5,Oui,Neuf,Automatique,WW au Maroc,240000
Peugeot,Tepee,2018,Diesel,7,105000,5,Non,Excellent,Manuelle,WW au Maroc,150000
Volkswagen,Tiguan,2023,Diesel,8,52000,5,Oui,Excellent,Automatique,WW au Maroc,400000
Audi,A7,2016,Diesel,12,145000,5,Non,Très bon,Automatique,WW au Maroc,235000
Nissan,X-Trail,2007,Diesel,9,225000,5,Non,Très bon,Manuelle,WW au Maroc,58000
Peugeot,301,2018,Diesel,6,195000,5,Non,Excellent,Manuelle,WW au Maroc,98000
Dacia,Logan,2013,Diesel,6,145000,5,Non,Très bon,Manuelle,WW au Maroc,70000
Dacia,Logan,2022,Diesel,7,12000,5,Non,Excellent,Manuelle,WW au Maroc,137000
BMW,Série 5,2021,Diesel,8,105000,5,Oui,Excellent,Automatique,WW au Maroc,410000
Hyundai,Santa Fe,2017,Diesel,8,155000,5,Oui,Neuf,Automatique,WW au Maroc,184000
Renault,Kangoo,2005,Diesel,6,185000,5,Non,Très bon,Manuelle,WW au Maroc,70000
Ford,Fiesta,2016,Diesel,6,125000,5,Oui,Excellent,Manuelle,WW au Maroc,105000
Chevrolet,Cruze,2010,Diesel,9,92000,5,Non,Très bon,Manuelle,WW au Maroc,82000
Audi,A4,2018,Diesel,8,125000,5,Oui,Très bon,Automatique,WW au Maroc,260000
Chevrolet,Optra,2007,Essence,8,105000,5,Non,Très bon,Manuelle,WW au Maroc,38000
Hyundai,i10,2025,Essence,6,2000,5,Oui,Neuf,Automatique,WW au Maroc,142000
Peugeot,208,2019,Diesel,6,145000,5,Non,Excellent,Manuelle,WW au Maroc,115000
Mazda,Mazda 2,2008,Essence,8,57000,5,Non,Très bon,Manuelle,WW au Maroc,62000
Volkswagen,Polo,2013,Diesel,5,145000,5,Non,Très bon,Manuelle,Dédouanée,100000
Land Rover,Range Rover Evoque,2013,Diesel,9,165000,5,Non,Excellent,Automatique,WW au Maroc,195000
Toyota,Corolla,2017,Diesel,5,12000,5,Non,Excellent,Manuelle,WW au Maroc,155000
Land Rover,Range Rover Sport,2016,Diesel,12,175000,5,Non,Excellent,Automatique,WW au Maroc,295000
Opel,Agila,2000,Essence,6,185000,5,Non,Bon,Manuelle,Dédouanée,47000
Peugeot,301,2021,Diesel,6,135000,5,Oui,Très bon,Manuelle,WW au Maroc,119000
Kia,Sportage,2020,Diesel,8,135000,5,Oui,Excellent,Automatique,WW au Maroc,210000
Ford,Focus,2012,Diesel,6,225000,5,Non,Excellent,Manuelle,WW au Maroc,125000
Toyota,RAV 4,2009,Diesel,9,225000,5,Non,Très bon,Manuelle,WW au Maroc,98000
Volvo,S90,2021,Diesel,8,82000,5,Non,Excellent,Automatique,WW au Maroc,339000
Kia,Soul,2017,Diesel,6,165000,5,Oui,Excellent,Manuelle,WW au Maroc,118000
Mercedes-Benz,270,2003,Diesel,11,225000,5,Non,Très bon,Automatique,Dédouanée,52000
Peugeot,2008,2022,Diesel,6,42000,5,Oui,Excellent,Automatique,WW au Maroc,262000
Volkswagen,Tiguan,2021,Diesel,8,175000,5,Non,Excellent,Automatique,Dédouanée,360000
Peugeot,508,2013,Diesel,6,275000,5,Non,Très bon,Manuelle,Dédouanée,106000
Fiat,Tipo,1995,Diesel,7,195000,5,Non,Très bon,Manuelle,Dédouanée,21000
Volkswagen,Tiguan,2018,Diesel,8,145000,5,Oui,Très bon,Automatique,Pas encore dédouanée,370000
Toyota,Corolla,2021,Hybride,10,77000,5,Oui,Excellent,Automatique,WW au Maroc,225000
Nissan,Qashqai,2016,Diesel,6,125000,5,Oui,Très bon,Manuelle,WW au Maroc,180000
Renault,Clio,2022,Diesel,6,105000,5,Non,Très bon,Manuelle,WW au Maroc,144000
BMW,X3,2007,Diesel,8,225000,5,Non,Correct,Manuelle,WW au Maroc,80000
Mercedes-Benz,190,1993,Diesel,9,225000,5,Non,Excellent,Manuelle,Dédouanée,65000
Volvo,S80,2012,Diesel,8,185000,5,Non,Très bon,Automatique,WW au Maroc,90000
Fiat,Fiorino,2018,Diesel,5,175000,3,Oui,Très bon,Manuelle,Dédouanée,97000
Suzuki,Alto,2025,Essence,6,155000,5,Non,Excellent,Manuelle,WW au Maroc,36000
Kia,Sportage,2011,Diesel,8,225000,5,Non,Excellent,Manuelle,WW au Maroc,100000
Nissan,Qashqai,2018,Diesel,6,135000,5,Non,Excellent,Manuelle,WW au Maroc,182000
Dacia,Dokker,2019,Diesel,6,27000,5,Oui,Très bon,Manuelle,WW au Maroc,145000
Renault,Clio,2018,Diesel,6,165000,5,Non,Très bon,Manuelle,WW au Maroc,108000
Mercedes-Benz,Classe C,2010,Diesel,8,225000,5,Oui,Excellent,Manuelle,Dédouanée,160000
Dacia,Duster,2015,Diesel,6,195000,5,Oui,Excellent,Manuelle,WW au Maroc,125000
Volkswagen,Polo,2006,Diesel,8,275000,5,Oui,Très bon,Manuelle,Dédouanée,65000
Toyota,RAV 4,2008,Diesel,9,325000,5,Non,Excellent,Manuelle,WW au Maroc,90000
Mercedes-Benz,400,2002,Diesel,38,12000,5,Oui,Correct,Manuelle,WW au Maroc,13000
Renault,Kangoo,2017,Diesel,6,7000,5,Non,Excellent,Manuelle,WW au Maroc,128000
Hyundai,Tucson,2022,Diesel,6,72000,5,Oui,Excellent,Automatique,WW au Maroc,306000
Renault,Koleos,2019,Diesel,6,105000,5,Non,Bon,Automatique,WW au Maroc,214000
Opel,Astra,2012,Diesel,7,185000,5,Non,Très bon,Manuelle,Dédouanée,85000
Dacia,Sandero,2017,Essence,7,135000,5,Non,Très bon,Manuelle,WW au Maroc,75000
Audi,A3,2014,Diesel,8,165000,5,Non,Excellent,Automatique,Dédouanée,205000
Jeep,Renegade,2021,Diesel,7,57000,5,Oui,Excellent,Automatique,WW au Maroc,19499
Peugeot,Partner,2003,Diesel,7,155000,5,Non,Excellent,Manuelle,WW au Maroc,56000
Dacia,Dokker,2016,Diesel,6,97000,5,Oui,Très bon,Manuelle,WW au Maroc,90000
BMW,Série 3,2016,Diesel,8,225000,5,Non,Très bon,Automatique,Dédouanée,200000
Volkswagen,Golf 4,1998,Essence,8,7000,5,Non,Endommagé,Manuelle,Dédouanée,53000
Dacia,Sandero,2022,Diesel,6,82000,5,Non,Très bon,Manuelle,WW au Maroc,125000
Seat,Ibiza,2010,Diesel,7,195000,5,Non,Excellent,Manuelle,Importée neuve,85000
Citroen,C3,2022,Diesel,6,92000,5,Oui,Neuf,Manuelle,WW au Maroc,148000
Seat,Ibiza,2024,Essence,6,17000,5,Oui,Neuf,Automatique,WW au Maroc,219000
Mitsubishi,L200,2024,Diesel,10,7000,3,Oui,Excellent,Manuelle,WW au Maroc,210000
Ford,Focus,2015,Diesel,6,175000,5,Oui,Excellent,Manuelle,WW au Maroc,136000
Peugeot,607,2010,Diesel,8,155000,5,Oui,Excellent,Manuelle,Dédouanée,54000
Nissan,Micra,2017,Diesel,6,145000,5,Oui,Très bon,Manuelle,WW au Maroc,120000
Citroen,Berlingo,2020,Diesel,6,67000,5,Oui,Excellent,Manuelle,WW au Maroc,143000
Dacia,Dokker,2021,Diesel,6,92000,5,Oui,Excellent,Manuelle,Dédouanée,90000
Ford,Fiesta,2013,Diesel,6,125000,5,Oui,Excellent,Manuelle,WW au Maroc,123000
Citroen,C3,2019,Diesel,6,47000,5,Oui,Excellent,Manuelle,WW au Maroc,175000
Renault,Captur,2022,Diesel,6,17000,5,Oui,Très bon,Manuelle,WW au Maroc,206000
Hyundai,Tucson,2022,Diesel,6,67000,5,Oui,Excellent,Automatique,WW au Maroc,288000
Renault,Clio,2022,Diesel,6,125000,5,Non,Très bon,Manuelle,WW au Maroc,145000
BMW,Série 1,2019,Diesel,7,87000,5,Oui,Très bon,Automatique,WW au Maroc,230000
Suzuki,Alto,2009,Essence,5,225000,5,Non,Bon,Manuelle,WW au Maroc,33000
Dacia,Sandero,2014,Diesel,6,145000,5,Oui,Excellent,Manuelle,WW au Maroc,65000
Volkswagen,Polo,2016,Diesel,6,135000,5,Non,Très bon,Manuelle,WW au Maroc,103000
Peugeot,207,2012,Diesel,6,225000,5,Non,Très bon,Manuelle,WW au Maroc,79000
Jeep,Grand Cherokee,2015,Diesel,12,115000,5,Oui,Neuf,Automatique,WW au Maroc,168000
Opel,Crossland,2018,Diesel,6,92000,5,Oui,Excellent,Manuelle,WW au Maroc,155000
Volvo,XC40,2020,Diesel,7,22000,5,Oui,Excellent,Automatique,WW au Maroc,290000
Skoda,Octavia,2018,Diesel,6,105000,5,Oui,Excellent,Manuelle,WW au Maroc,169000
Ford,Focus,2021,Diesel,6,115000,5,Non,Excellent,Automatique,WW au Maroc,210000
Renault,Megane,2003,Diesel,7,7000,5,Non,Excellent,Manuelle,WW au Maroc,48000
Dacia,Sandero,2024,Diesel,6,2000,5,Oui,Bon,Manuelle,WW au Maroc,167000
Dacia,Lodgy,2024,Diesel,8,12000,3,Oui,Très bon,Manuelle,Dédouanée,170000
Volkswagen,Caddy,2020,Diesel,6,92000,3,Oui,Excellent,Manuelle,WW au Maroc,160000
Fiat,Siena,1998,Essence,7,145000,5,Non,Bon,Manuelle,WW au Maroc,27000
Ford,Fiesta,2016,Essence,7,165000,5,Non,Excellent,Manuelle,WW au Maroc,87000
Fiat,Doblo,2019,Diesel,7,105000,3,Oui,Excellent,Manuelle,WW au Maroc,98000
Peugeot,5008,2023,Diesel,8,22000,5,Oui,Excellent,Automatique,WW au Maroc,349000
Peugeot,Rifter,2021,Diesel,6,57000,5,Oui,Excellent,Manuelle,WW au Maroc,185000
Dacia,Logan,2021,Diesel,6,115000,5,Oui,Excellent,Manuelle,WW au Maroc,128000
Dacia,Logan,2008,Diesel,6,225000,5,Oui,Bon,Manuelle,WW au Maroc,75000
Renault,Clio,1992,Diesel,7,225000,5,Non,Bon,Manuelle,WW au Maroc,50000
BMW,Série 5,2018,Diesel,8,145000,5,Oui,Excellent,Automatique,WW au Maroc,278000
Citroen,C4,2011,Diesel,6,32000,5,Non,Très bon,Manuelle,WW au Maroc,95000
Mercedes-Benz,Classe C,2016,Diesel,12,27000,5,Non,Bon,Automatique,Dédouanée,270000
Opel,Astra,2014,Diesel,9,175000,5,Oui,Excellent,Automatique,WW au Maroc,125000
Seat,Cordoba,2010,Diesel,6,225000,5,Non,Bon,Manuelle,WW au Maroc,68000
Citroen,C4,2021,Diesel,6,97000,5,Non,Très bon,Automatique,WW au Maroc,155000
Hyundai,Accent,2017,Diesel,6,145000,5,Non,Excellent,Manuelle,WW au Maroc,112000
Hyundai,Accent,2022,Diesel,6,72000,5,Oui,Très bon,Manuelle,WW au Maroc,180000
Fiat,500,2024,Essence,7,2000,5,Oui,Neuf,Automatique,WW au Maroc,159000
BMW,Série 1,2017,Diesel,8,125000,5,Non,Excellent,Automatique,WW au Maroc,259000
Ford,Fiesta,2019,Diesel,6,105000,5,Oui,Excellent,Manuelle,WW au Maroc,150000
Chevrolet,Optra,2010,Diesel,8,225000,5,Non,Très bon,Manuelle,WW au Maroc,58000
Ford,Ka,2009,Essence,7,82000,3,Oui,Très bon,Manuelle,Dédouanée,68000
Hyundai,Creta,2017,Diesel,6,165000,5,Non,Excellent,Manuelle,WW au Maroc,165000
Peugeot,308,2009,Essence,8,195000,5,Non,Très bon,Manuelle,WW au Maroc,65000
BMW,Série 1,2021,Diesel,6,37000,5,Oui,Excellent,Automatique,WW au Maroc,309000
Volkswagen,Caddy,2022,Diesel,8,72000,5,Oui,Excellent,Manuelle,WW au Maroc,230000
Fiat,Fiorino,2019,Diesel,5,275000,5,Oui,Très bon,Manuelle,WW au Maroc,95000
Hyundai,Santa Fe,2020,Diesel,9,105000,5,Oui,Excellent,Automatique,WW au Maroc,310000
Fiat,Grande Punto,2015,Diesel,5,165000,5,Non,Bon,Manuelle,WW au Maroc,78000
BMW,Série 5,2012,Diesel,8,195000,5,Non,Très bon,Automatique,WW au Maroc,167000
Hyundai,Atos,2008,Essence,6,225000,5,Non,Bon,Manuelle,WW au Maroc,45000
Volkswagen,Touran,2016,Diesel,8,175000,5,Non,Très bon,Automatique,Dédouanée,238000
Dacia,Dokker,2021,Diesel,6,105000,5,Oui,Très bon,Manuelle,WW au Maroc,141000
Renault,Clio,2019,Diesel,6,135000,5,Non,Excellent,Automatique,WW au Maroc,138000
Fiat,Fiorino,2021,Diesel,5,92000,3,Oui,Très bon,Manuelle,WW au Maroc,105000
Volvo,XC60,2009,Diesel,10,275000,5,Non,Très bon,Automatique,WW au Maroc,95000
Peugeot,407,2006,Diesel,8,325000,5,Non,Bon,Manuelle,Importée neuve,55000
Fiat,500,2021,Essence,6,52000,3,Oui,Excellent,Automatique,WW au Maroc,139000
Citroen,C5,2022,Diesel,6,72000,5,Oui,Excellent,Manuelle,WW au Maroc,210000
Citroen,C4,2017,Diesel,6,225000,5,Oui,Bon,Manuelle,WW au Maroc,110000
Hyundai,Tucson,2017,Diesel,6,125000,5,Non,Excellent,Manuelle,WW au Maroc,192000
Renault,Express,2023,Diesel,6,37000,3,Non,Excellent,Manuelle,WW au Maroc,155000
Volkswagen,Caddy,2017,Diesel,6,195000,5,Non,Excellent,Manuelle,WW au Maroc,145000
Nissan,Qashqai,2014,Diesel,6,145000,5,Non,Très bon,Manuelle,WW au Maroc,158000
Honda,Jazz,2006,Essence,8,275000,5,Non,Très bon,Manuelle,WW au Maroc,60000
Audi,Q5,2012,Diesel,11,195000,5,Non,Bon,Automatique,WW au Maroc,115000
